an_21VBAe3oJ|Molecular_Diagnostics_on_the_Smartphone_The_Mobile_Health_Revolution|Molecular Diagnostics on the Smartphone: The Mobile Health Revolution|https://books.google.com/books?hl=en&lr=&id=O6wwCgAAQBAJ&oi=fnd&pg=PA5&dq=%22Internet+of+Medical+Things%22+OR+%22Internet+of+healthcare+things%22+OR+%22Internet+of+M-health+Things%22&ots=pD0uYZ5pAK&sig=zwWg746W-w0O8_Q9oTBiiQzqaeE|http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.730.8933&rep=rep1&type=pdf#page=14|
a98AbM902ogJ|The_internet_of_things_Limitless_Opportunities_for_business_and_society|The internet of things: Limitless Opportunities for business and society|https://www.researchgate.net/profile/Mohsen_Attaran/publication/314089633_The_Internet_of_Things_Limitless_Opportunities_for_Business_and_Society/links/5980d552a6fdccb310ff1785/The-Internet-of-Things-Limitless-Opportunities-for-Business-and-Society.pdf|https://www.researchgate.net/profile/Mohsen_Attaran/publication/314089633_The_Internet_of_Things_Limitless_Opportunities_for_Business_and_Society/links/5980d552a6fdccb310ff1785/The-Internet-of-Things-Limitless-Opportunities-for-Business-and-Society.pdf|
7u2tJmKmNAgJ|微型無線生理感測器融合整合通訊與醫療物聯網|微型無線生理感測器融合整合通訊與醫療物聯網|http://www.airitilibrary.com/Publication/alDetailedMesh?docid=U0002-2407201301310800||
SsWOgc50powJ|Guest_editorial_introduction_to_the_special_section_4G_health_the_long_term_evolution_of_m_health|Guest editorial introduction to the special section: 4G health—the long-term evolution of m-health|http://ieeexplore.ieee.org/abstract/document/6134672/|http://ieeexplore.ieee.org/iel5/4233/6145490/06134672.pdf|
4IKC9M2ZM9MJ|Do_It_Yourself_solution_of_Internet_of_Things_Healthcare_System_Measuring_body_parameters_and_environmental_parameters_affecting_health|Do It Yourself solution of Internet of Things Healthcare System: Measuring body parameters and environmental parameters affecting health|https://www.researchgate.net/profile/Vladimir_Vujovic/publication/297869237_Do_It_Yourself_solution_of_Internet_of_Things_Healthcare_System_Measuring_body_parameters_and_environmental_parameters_affecting_health/links/56e3ebcd08ae68afa1105942/Do-It-Yourself-solution-of-Internet-of-Things-Healthcare-System-Measuring-body-parameters-and-environmental-parameters-affecting-health.pdf|https://www.researchgate.net/profile/Vladimir_Vujovic/publication/297869237_Do_It_Yourself_solution_of_Internet_of_Things_Healthcare_System_Measuring_body_parameters_and_environmental_parameters_affecting_health/links/56e3ebcd08ae68afa1105942/Do-It-Yourself-solution-of-Internet-of-Things-Healthcare-System-Measuring-body-parameters-and-environmental-parameters-affecting-health.pdf|
0V9sSzprlcsJ|Connected_Combination_Products_Past_Present_Future|Connected Combination Products: Past Present & Future|http://mmedhealth.com/pdf/Napolean_Monroe-ConnectedCombinationProducts.pdf|http://mmedhealth.com/pdf/Napolean_Monroe-ConnectedCombinationProducts.pdf|
moB8TIhBtuYJ|Digital_Innovation|Digital Innovation|https://31663966digitalinnovation.wordpress.com/2016/05/08/3-the-internet-of-things-iot/|https://31663966digitalinnovation.wordpress.com/2016/05/08/3-the-internet-of-things-iot/|
F8al7xNIcUgJ|An_IoT_application_evaluation_in_Castalia_Emergency_Response|An IoT application evaluation in Castalia: Emergency Response|https://www.researchgate.net/profile/Eren_Demir3/publication/306250773_An_IoT_Application_Evaluation_in_Castalia_Emergency_Response/links/57b4647c08ae19a365fae6c3/An-IoT-Application-Evaluation-in-Castalia-Emergency-Response.pdf|https://www.researchgate.net/profile/Eren_Demir3/publication/306250773_An_IoT_Application_Evaluation_in_Castalia_Emergency_Response/links/57b4647c08ae19a365fae6c3/An-IoT-Application-Evaluation-in-Castalia-Emergency-Response.pdf|
DuGqt0AYp_AJ|EHDViz_clinical_dashboard_development_using_open_source_technologies|EHDViz: clinical dashboard development using open-source technologies|http://bmjopen.bmj.com/content/6/3/e010579?utm_source=trendmd&utm_medium=cpc&utm_campaign=aim&utm_content=Journalcontent&utm_term=TrendMDPhase4|http://bmjopen.bmj.com/content/6/3/e010579?utm_source=trendmd&utm_medium=cpc&utm_campaign=aim&utm_content=Journalcontent&utm_term=TrendMDPhase4|
nOTxYwvBcEAJ|IET_Seminar_on_Assisted_Living_2011|IET Seminar on Assisted Living 2011|https://www.infona.pl/resource/bwmeta1.element.ieee-conf-000006179368||
e70vxFIQFpQJ|Pervasive_health_monitoring_based_on_internet_of_things_Two_case_studies|Pervasive health monitoring based on internet of things: Two case studies|http://ieeexplore.ieee.org/abstract/document/7015964/|https://pdfs.semanticscholar.org/b0f0/f8d56081caf0a5859c0e6d3359208ffaa73a.pdf|
-fjPD8fGDpMJ|Smart_Cities_The_Future_of_World|Smart Cities-The Future of World|http://search.proquest.com/openview/94f3a444d3f907bd9d7f81092baf54a8/1?pq-origsite=gscholar&cbl=1606379|http://www.ijarcs.info/index.php/Ijarcs/article/viewFile/3705/3197|
6nTu0g-Tbf0J|UTILIZAREA_TEHNOLOGIEI_IOT_IN_DOMENIUL_MEDICAL|UTILIZAREA TEHNOLOGIEI IOT ÎN DOMENIUL MEDICAL|https://rria.ici.ro/wp-content/uploads/2017/09/04-art.2-Potlogea_Zamfiroiu-1.pdf|https://rria.ici.ro/wp-content/uploads/2017/09/04-art.2-Potlogea_Zamfiroiu-1.pdf|
OhPUv82v7HoJ|Centralized_healthcare_cyber_physical_system_s_architecture_development|Centralized healthcare cyber-physical system's architecture development|http://ieeexplore.ieee.org/abstract/document/7763155/||
KJknvXzLtmgJ|mHEALTH_PREGLED_STANJA_I_TRENDOVI_RAZVOJA|mHEALTH–PREGLED STANJA I TRENDOVI RAZVOJA|http://postel.sf.bg.ac.rs/simpozijumi/POSTEL2016/RADOVI%20PDF/Telekomunikacioni%20saobracaj%20i%20servisi/4.%20Marinkovic-Milutinovic-Atanaskovic.pdf|http://postel.sf.bg.ac.rs/simpozijumi/POSTEL2016/RADOVI%20PDF/Telekomunikacioni%20saobracaj%20i%20servisi/4.%20Marinkovic-Milutinovic-Atanaskovic.pdf|
Baag_YDTP0QJ|Mobile_Data_Analytics|Mobile Data Analytics|http://ieeexplore.ieee.org/abstract/document/7945178/|http://ieeexplore.ieee.org/iel7/6294/7945154/07945178.pdf|
KHdA79NP9vAJ|A_Novel_Framework_for_Cloud_Based_Bone_Age_Assessment_Integration_System_Review_and_Analysis|A Novel Framework for Cloud Based Bone Age Assessment Integration System: Review and Analysis|https://pdfs.semanticscholar.org/1b16/bd90db2d9cd6c0e80a55bce3c91274dd1003.pdf|https://pdfs.semanticscholar.org/1b16/bd90db2d9cd6c0e80a55bce3c91274dd1003.pdf|
7wIRYurvnT4J|Internet_of_things_for_an_age_friendly_healthcare|Internet of things for an age-friendly healthcare.|https://pdfs.semanticscholar.org/a59e/9c3fc5437939c1ae05d1aaeedc8b52a3443c.pdf|https://pdfs.semanticscholar.org/a59e/9c3fc5437939c1ae05d1aaeedc8b52a3443c.pdf|
MYxyx6ViUQkJ|Trust_based_decision_making_for_health_IoT_systems|Trust-based decision making for health IoT systems|http://ieeexplore.ieee.org/abstract/document/8002573/|http://people.cs.vt.edu/~irchen/ps/Al-Hamadi-ieeeJIoT17.pdf|
d5vZ1vMJuZcJ|Internet_of_things_in_healthcare|Internet of things in healthcare|https://link.springer.com/chapter/10.1007/978-3-319-49736-5_2||
Gr3FJJNFRYAJ|BOOK_B_Smart_Sensors_and_Systems|[BOOK][B] Smart Sensors and Systems|https://link.springer.com/content/pdf/10.1007/978-3-319-33201-7.pdf||
MZ7fX4QqRjgJ|DETECTION_AND_RECOGNITION_OF_DAILY_ACTIVITIES_BY_UTILIZING_NOVEL_TECHNOLOGIES|DETECTION AND RECOGNITION OF DAILY ACTIVITIES BY UTILIZING NOVEL TECHNOLOGIES|http://jultika.oulu.fi/files/nbnfioulu-201711093088.pdf|http://jultika.oulu.fi/files/nbnfioulu-201711093088.pdf|
V-RL1Ix0mlkJ|Healthcare_Data_Analysis_in_the_Internet_of_Things_Era|Healthcare Data Analysis in the Internet of Things Era|https://www.igi-global.com/chapter/healthcare-data-analysis-in-the-internet-of-things-era/183912||
iCPsx0FfGlQJ|Toward_transparent_and_self_activated_graphene_harmonic_transponder_sensors|Toward transparent and self-activated graphene harmonic transponder sensors|http://aip.scitation.org/doi/abs/10.1063/1.4948254||
VweuNXoJIdQJ|ESSCIRC_2016_Table_of_Contents|ESSCIRC 2016 Table of Contents|http://ieeexplore.ieee.org/abstract/document/7598229/|http://ieeexplore.ieee.org/iel7/7585490/7598228/07598229.pdf|
EliPmMcGx-AJ|Analytics_and_Telehealth_Emerging_Technologies_The_Path_Forward_for_Smart_Primary_Care_Environment|Analytics and Telehealth Emerging Technologies: The Path Forward for Smart Primary Care Environment|http://healthcare-communications.imedpub.com/analytics-and-telehealth-emerging-technologies-the-path-forward-for-smart-primary-care-environment.php?aid=20802|http://healthcare-communications.imedpub.com/analytics-and-telehealth-emerging-technologies-the-path-forward-for-smart-primary-care-environment.php?aid=20802|
3v2dN4Q8u24J|Wireless_body_area_networks_challenges_trends_and_emerging_technologies|Wireless body area networks: challenges, trends and emerging technologies|https://dl.acm.org/citation.cfm?id=2555321|http://ece.neu.edu/fac-ece/basagni/papers/AntonescuB13.pdf|
WAWdHah-hmgJ|Will_5G_become_yet_another_wireless_technology_for_industrial_automation|Will 5G become yet another wireless technology for industrial automation?|http://ieeexplore.ieee.org/abstract/document/7915554/|http://www.diva-portal.org/smash/get/diva2:1112686/FULLTEXT02|
x0yEihn-DxEJ|A_Dynamic_Approach_to_Medical_Data_Visualization_and_Interaction|A Dynamic Approach to Medical Data Visualization and Interaction.|https://pdfs.semanticscholar.org/b475/4ea822eaf7d72a676d228169dccfe3a71b82.pdf|https://pdfs.semanticscholar.org/b475/4ea822eaf7d72a676d228169dccfe3a71b82.pdf|
DbWqak62gbQJ|BOOK_B_Cognitive_Computing_Theory_and_Applications|[BOOK][B] Cognitive Computing: Theory and Applications|https://books.google.com/books?hl=en&lr=&id=PBKhCgAAQBAJ&oi=fnd&pg=PP1&dq=%22Internet+of+Medical+Things%22+OR+%22Internet+of+healthcare+things%22+OR+%22Internet+of+M-health+Things%22&ots=USAKd0qzAM&sig=ZtNpraBfu1kJo4jgUeIEbIdApsQ||
KrCIKrVg54IJ|Internet_of_things_and_big_data_technologies_for_next_generation_healthcare|Internet of things and big data technologies for next generation healthcare|https://link.springer.com/content/pdf/10.1007/978-3-319-49736-5.pdf||
w5wFOlTJoAQJ|IoT_in_Medical_Analytics_Technological_Advancement_for_Health_Management|IoT in Medical Analytics: Technological Advancement for Health Management|http://academicscience.co.in/admin/resources/project/paper/f201709041504511158.pdf|http://academicscience.co.in/admin/resources/project/paper/f201709041504511158.pdf|
vF8OfjPVVMUJ|Internet_rzeczy_w_medycynie_i_dla_podniesienia_komfortu_zycia|Internet rzeczy w medycynie i dla podniesienia komfortu życia|http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.baztech-718ee07b-f902-4b33-a5f4-78336434ee7a||
MHxysyvxGS8J|Medizintechnik_ist_laengst_im_Visier_von_Cyberkriminellen|Medizintechnik ist längst im Visier von Cyberkriminellen|https://link.springer.com/article/10.1007/s00060-017-5527-2||
Wwzh-asviogJ|Standing_hypotension_prediction_based_on_smartwatch_heart_rate_variability_data_a_novel_approach|Standing hypotension prediction based on smartwatch heart rate variability data: a novel approach|https://dl.acm.org/citation.cfm?id=2970370||
Rh4XmNtDQ1kJ|Context_aware_early_warning_system_for_in_home_healthcare_using_internet_of_things|Context-aware early warning system for in-home healthcare using internet-of-things|https://link.springer.com/chapter/10.1007/978-3-319-47063-4_56|https://www.researchgate.net/profile/Arman_Anzanpour/publication/281175785_Context-Aware_Early_Warning_System_for_In-Home_Healthcare_Using_Internet-of-Things/links/56aa3ca608ae2df82166d2d8/Context-Aware-Early-Warning-System-for-In-Home-Healthcare-Using-Internet-of-Things.pdf|
vF4AHhFky-YJ|Enabling_Technologies_for_the_Internet_of_Health_Things|Enabling Technologies for the Internet of Health Things|https://www.researchgate.net/profile/Heres_Arantes_Junqueira/publication/322261039_Enabling_Technologies_for_the_Internet_of_Health_Things/links/5a564ead45851547b1bf1629/Enabling-Technologies-for-the-Internet-of-Health-Things.pdf|https://www.researchgate.net/profile/Heres_Arantes_Junqueira/publication/322261039_Enabling_Technologies_for_the_Internet_of_Health_Things/links/5a564ead45851547b1bf1629/Enabling-Technologies-for-the-Internet-of-Health-Things.pdf|
_H5xssTbYFcJ|Enabling_Technologies_for_the_Internet_of_Health_Things|Enabling Technologies for the Internet of Health Things|http://ieeexplore.ieee.org/abstract/document/8246498/|http://ieeexplore.ieee.org/iel7/6287639/6514899/08246498.pdf|
MJRthlW7TAMJ|Emerging_IT_trends_in_healthcare_and_well_being|Emerging IT trends in healthcare and well-being|http://ieeexplore.ieee.org/abstract/document/7478507/|http://ieeexplore.ieee.org/iel7/6294/7478478/07478507.pdf|
-vNeKL34cf4J|Internet_of_Things_in_Higher_Education_A_Study_on_Future_Learning|Internet of Things in Higher Education: A Study on Future Learning|http://iopscience.iop.org/article/10.1088/1742-6596/892/1/012017/meta|http://iopscience.iop.org/article/10.1088/1742-6596/892/1/012017/pdf|
NOjuY-E_yS4J|Now_is_the_time_for_a_cybersecurity_standard_for_connected_diabetes_devices|Now is the time for a cybersecurity standard for connected diabetes devices|http://journals.sagepub.com/doi/full/10.1177/1932296816647516|http://journals.sagepub.com/doi/full/10.1177/1932296816647516|
fZB9aGHFTQoJ|The_Internet_of_Things_and_Cognitive_Computing|The Internet of Things and Cognitive Computing|https://www.sciencedirect.com/science/article/pii/S0169716116300505||
0qClcG8WmjUJ|Proceedings_Book_of_ICETSR_2014_Malaysia|Proceedings Book of ICETSR, 2014, Malaysia|https://www.researchgate.net/profile/Mohamed_Habaebi/publication/261673795_SIHAT_Simplifying_interfaces_in_health-nets_for_achieving_telemetry/links/00b49534f7cb7d7d6e000000/SIHAT-Simplifying-interfaces-in-health-nets-for-achieving-telemetry.pdf|https://www.researchgate.net/profile/Mohamed_Habaebi/publication/261673795_SIHAT_Simplifying_interfaces_in_health-nets_for_achieving_telemetry/links/00b49534f7cb7d7d6e000000/SIHAT-Simplifying-interfaces-in-health-nets-for-achieving-telemetry.pdf|
nzFXZLPp2akJ|Requirements_for_Successful_Adoption_of_a_Glucose_Measurement_System_Into_a_Hospital_POC_Program|Requirements for Successful Adoption of a Glucose Measurement System Into a Hospital POC Program|http://journals.sagepub.com/doi/abs/10.1177/1932296816645363|http://journals.sagepub.com/doi/full/10.1177/1932296816645363|
-aMFXReLTPQJ|Emerging_IT_Trends_in_Healthcare_and_Well_Being|Emerging IT Trends in Healthcare and Well-Being|https://mycomputer.computer.org/csdl/mags/it/2016/03/mit2016030009.html||
2sBHXcXyTskJ|An_IoT_based_patient_monitoring_system_using_raspberry_Pi|An IoT based patient monitoring system using raspberry Pi|http://ieeexplore.ieee.org/abstract/document/7725378/||
KhmgFSi1vb0J|A_framework_for_future_application_of_RFID_technology_for_school_and_vocational_trainings_on_Internet_of_Things|A framework for future application of RFID technology for school and vocational trainings on Internet of Things|http://search.proquest.com/openview/48fc68ee65981bfaf88c2022727fa17d/1?pq-origsite=gscholar&cbl=616671|https://www.researchgate.net/profile/Ahmad_Shaker/publication/321296076_A_framework_for_future_application_of_RFID_technology_for_school_and_vocational_trainings_on_Internet_of_Things/links/5a19fbefaca272df080d825c/A-framework-for-future-application-of-RFID-technology-for-school-and-vocational-trainings-on-Internet-of-Things.pdf|
pXHIInMdP9cJ|An_automated_system_to_mitigate_loss_of_life_at_unmanned_level_crossings|An automated system to mitigate loss of life at unmanned level crossings|https://www.sciencedirect.com/science/article/pii/S1877050916316532|https://www.sciencedirect.com/science/article/pii/S1877050916316532/pdf?md5=8df5fbebff8fc6f304e20c2e50ffaa90&pid=1-s2.0-S1877050916316532-main.pdf&_valck=1|
SOkX7a9o75UJ|Examining_Data_Breaches_in_Healthcare|Examining Data Breaches in Healthcare|http://search.proquest.com/openview/50f88c5c8ac7b4e73933ad9b6407b233/1?pq-origsite=gscholar&cbl=18750&diss=y||
l6HmAjG-OFYJ|A_healthcare_service_system_based_on_internet_of_things|A healthcare service system based on internet of things|https://www.scientific.net/AMR.774-776.1903||
ZkH7kDePIloJ|Internet_of_things_enabled_in_home_health_monitoring_system_using_early_warning_score|Internet of things enabled in-home health monitoring system using early warning score|https://dl.acm.org/citation.cfm?id=2897468|https://pdfs.semanticscholar.org/51e1/e8a27e244bc58c7b4406f71313ecd28baf2f.pdf|
c5Uq1Z__n5wJ|Social_Internet_of_Things_in_Healthcare_From_Things_to_Social_Things_in_Internet_of_Things|Social Internet of Things in Healthcare: From Things to Social Things in Internet of Things|https://books.google.com/books?hl=en&lr=&id=7RshDgAAQBAJ&oi=fnd&pg=PA88&dq=%22Internet+of+Medical+Things%22+OR+%22Internet+of+healthcare+things%22+OR+%22Internet+of+M-health+Things%22&ots=PoUHyBxQdN&sig=1cqaYaOQ-EEiUFtJy4ifC7OTXic||
9iZB2fY38DYJ|Trust_based_decision_making_for_environmental_health_community_of_interest_IoT_systems|Trust-based decision making for environmental health community of interest IoT systems.|http://people.cs.vt.edu/~irchen/ps/Al-Hamadi-STWiMob16.pdf|http://people.cs.vt.edu/~irchen/ps/Al-Hamadi-STWiMob16.pdf|
6A3-I9fMtaIJ|Home_Automation_Using_IoT|Home Automation Using IoT|https://link.springer.com/chapter/10.1007/978-3-319-60435-0_9||
F9xoXr02bPwJ|A_personal_connected_health_system_for_the_Internet_of_Things_based_on_the_Constrained_Application_Protocol|A personal connected health system for the Internet of Things based on the Constrained Application Protocol|https://www.sciencedirect.com/science/article/pii/S0045790615000683||
UlimCHhmTcsJ|Analysis_of_the_current_state_of_Industrial_Internet_of_Things_IIoT_adoption|Analysis of the current state of Industrial Internet of Things (IIoT) adoption|https://dspace.mit.edu/handle/1721.1/107361|https://dspace.mit.edu/bitstream/handle/1721.1/107361/973334170-MIT.pdf?sequence=1|
Noo84WdJKuwJ|mHEALTH_REVIEW_OF_MOBILE_HEALTH_MONITORING_SYSTEMS|mHEALTH: REVIEW OF MOBILE HEALTH MONITORING SYSTEMS|http://www.academia.edu/download/45424667/IJECET_07_02_003-2.pdf|http://www.academia.edu/download/45424667/IJECET_07_02_003-2.pdf|
rSy9r2R7bywJ|International_Journal_of_Computer_Network_and_Information_Security_IJCNIS|International Journal of Computer Network and Information Security (IJCNIS)|http://www.mecs-press.org/ijcnis/ijcnis-v9-n4/v9n4-7.html||
vO1qMk_t53wJ|A_Daily_Activity_Monitoring_System_for_Internet_of_Things_Assisted_Living_in_Home_Area_Networks|A Daily Activity Monitoring System for Internet of Things-Assisted Living in Home Area Networks|http://search.proquest.com/openview/b81eadc05b1c9ffa6260ac7959bedc2f/1?pq-origsite=gscholar&cbl=1686344|http://iaescore.com/journals/index.php/IJECE/article/viewFile/119/135|
2ozlgzxCKPoJ|An_internet_of_things_framework_for_remote_monitoring_of_the_healthcare_parameters|An internet of things framework for remote monitoring of the healthcare parameters|https://www.researchgate.net/profile/Ioan_Ungurean/publication/317331372_An_Internet_of_Things_Framework_for_Remote_Monitoring_of_the_HealthCare_Parameters/links/595dbfc7aca27230850d1031/An-Internet-of-Things-Framework-for-Remote-Monitoring-of-the-HealthCare-Parameters.pdf|https://www.researchgate.net/profile/Ioan_Ungurean/publication/317331372_An_Internet_of_Things_Framework_for_Remote_Monitoring_of_the_HealthCare_Parameters/links/595dbfc7aca27230850d1031/An-Internet-of-Things-Framework-for-Remote-Monitoring-of-the-HealthCare-Parameters.pdf|
cGoZRnOtf0QJ|Fuzzy_logic_for_decision_enablement_a_novel_context_awareness_framework_for_smarter_environments|Fuzzy logic for decision-enablement: a novel context-awareness framework for smarter environments|https://www.inderscienceonline.com/doi/abs/10.1504/IJHPCN.2017.083202|https://www.researchgate.net/profile/Rselvarani_Rangasamy/publication/283448757_Fuzzy_logic_for_decision-enablement_A_novel_context-_awareness_framework_for_smarter_environments/links/56387d9108ae51ccb3cc2992.pdf|
wo0LTBRNn-gJ|Technological_Requirements|Technological Requirements|https://link.springer.com/chapter/10.1007/978-981-10-5305-4_5||
frOJCmq7QZUJ|A_Standard_Based_and_Context_Aware_Architecture_for_Personal_Healthcare_Smart_Gateways|A Standard-Based and Context-Aware Architecture for Personal Healthcare Smart Gateways|https://link.springer.com/article/10.1007/s10916-016-0580-8||
iySZ-pmzO2gJ|Development_and_promotion_in_translational_medicine_perspectives_from_2012_sino_american_symposium_on_clinical_and_translational_medicine|Development and promotion in translational medicine: perspectives from 2012 sino-american symposium on clinical and translational medicine|https://clintransmed.springeropen.com/articles/10.1186/2001-1326-1-25|https://clintransmed.springeropen.com/articles/10.1186/2001-1326-1-25|
Fqe1zdE0dXkJ|NFC_technology_Today_and_tomorrow|NFC technology: Today and tomorrow|http://search.proquest.com/openview/61874756aab3bb29e396fc1b9a0ef127/1?pq-origsite=gscholar&cbl=2027422|http://www.ijfcc.org/papers/183-C049.pdf|
c8Lac9RV2oAJ|Health_spending_projections_through_2017_the_baby_boom_generation_is_coming_to_Medicare|Health spending projections through 2017: the baby-boom generation is coming to Medicare|http://www.healthaffairs.org/doi/abs/10.1377/hlthaff.27.2.w145|http://www.healthaffairs.org/doi/full/10.1377/hlthaff.27.2.w145|
hEEXoVvUpbcJ|Challenges_Opportunities_for_Blockchain_Powered_Healthcare_Systems_A_Review|Challenges & Opportunities for Blockchain Powered Healthcare Systems: A Review|https://medicine.mrjournals.org/index.php/medicine/article/view/6|https://medicine.mrjournals.org/index.php/medicine/article/download/6/5|
WdSwIqdHpBwJ|Internet_of_Things_esineiden_internet|Internet of Things-esineiden internet|https://www.theseus.fi/handle/10024/136834|https://www.theseus.fi/bitstream/handle/10024/136834/opinnaytetyo_PorholaTimoSamuli_26_11_2017versio.pdf?sequence=1&isAllowed=y|
PwH-p5AsJ1UJ|BOOK_B_Science_and_democracy_making_knowledge_and_making_power_in_the_biosciences_and_beyond|[BOOK][B] Science and democracy: making knowledge and making power in the biosciences and beyond|https://books.google.com/books?hl=en&lr=&id=FgfwBgAAQBAJ&oi=fnd&pg=PP1&dq=%22Internet+of+Medical+Things%22+OR+%22Internet+of+healthcare+things%22+OR+%22Internet+of+M-health+Things%22&ots=vOynCMIQWD&sig=gkN6esk-I4XCYbiMuKio2RWshyE||
2tilUJaaw1cJ|Interior_Design_in_Improving_Smart_and_Sustainable_Healthcare_A_Case_study_on_Pediatrics_Clinics|Interior Design in Improving Smart and Sustainable Healthcare A Case study on Pediatrics Clinics|https://pdfs.semanticscholar.org/8fc3/2f8c040fe7b618c417c41c5560e13c14483a.pdf|https://pdfs.semanticscholar.org/8fc3/2f8c040fe7b618c417c41c5560e13c14483a.pdf|
9fpJTNDai0UJ|A_survey_on_IoT_applications_security_challenges_and_counter_measures|A survey on IoT applications, security challenges and counter measures|http://ieeexplore.ieee.org/abstract/document/7914983/||
oIS5rDciMvAJ|WMS4HPC_a_Workflow_Management_System_bridge_for_High_Performance_Computing_in_life_science_data_management|WMS4HPC, a Workflow Management System bridge for High Performance Computing in life science data management|http://search.proquest.com/openview/20fadbe38aeca043a1b0268504bef984/1?pq-origsite=gscholar&cbl=1976360|https://pdfs.semanticscholar.org/bf1d/675c450c48c888f63354f3a5eac65bd36ca7.pdf|
EN-BLeE0f7kJ|Ubiquitous_health_management_system_with_watch_type_monitoring_device_for_dementia_patients|Ubiquitous health management system with watch-type monitoring device for dementia patients|https://www.hindawi.com/journals/jam/2014/878741/abs/|http://downloads.hindawi.com/journals/jam/2014/878741.pdf|
r_Ls9tFtMBgJ|Implementing_Internet_of_Things_in_a_Remote_Patient_Medical_Monitoring_System|Implementing Internet of Things in a Remote Patient Medical Monitoring System|https://www.ermt.net/docs/papers/Volume_6/8_August2017/V6N8-104.pdf|https://www.ermt.net/docs/papers/Volume_6/8_August2017/V6N8-104.pdf|
WHnQ3jw-gP4J|A_COLLABORATIVE_APPROACH_TO_MANAGE_AND_SHARE_ELDERLY_BIOMEDICAL_INFORMATION|A COLLABORATIVE APPROACH TO MANAGE AND SHARE ELDERLY BIOMEDICAL INFORMATION|http://www.canal6.com.br/cbeb/2014/artigos/cbeb2014_submission_430.pdf|http://www.canal6.com.br/cbeb/2014/artigos/cbeb2014_submission_430.pdf|
sgXSvOrFX5cJ|A_WEARABLE_REMOTE_PATIENT_MONITORING_SYSTEM_USING_RASPBERRY_PI|A WEARABLE REMOTE PATIENT MONITORING SYSTEM USING RASPBERRY PI|http://ijrise.org/asset/archive/NCPRS17-10.pdf|http://ijrise.org/asset/archive/NCPRS17-10.pdf|
wk7BA8csXLUJ|Developments_in_emerging_digital_health_technologies|Developments in emerging digital health technologies|http://www.deltahedron.co.uk/wp-content/uploads/2017/04/DeltaHedron_Innovation-Insight_Digital-health_No-1.1-17_-April-2017.pdf|http://www.deltahedron.co.uk/wp-content/uploads/2017/04/DeltaHedron_Innovation-Insight_Digital-health_No-1.1-17_-April-2017.pdf|
6g8KSRYIPHcJ|SmartHealth_NDNoT_Named_Data_Network_of_Things_for_Healthcare_Services|SmartHealth-NDNoT: Named Data Network of Things for Healthcare Services.|https://www.researchgate.net/profile/Divya_Saxena/publication/281607254_SmartHealth-NDNoT_Named_Data_Network_of_Things_for_Healthcare_Services/links/55efbd7508ae199d47c02687/SmartHealth-NDNoT-Named-Data-Network-of-Things-for-Healthcare-Services.pdf|https://www.researchgate.net/profile/Divya_Saxena/publication/281607254_SmartHealth-NDNoT_Named_Data_Network_of_Things_for_Healthcare_Services/links/55efbd7508ae199d47c02687/SmartHealth-NDNoT-Named-Data-Network-of-Things-for-Healthcare-Services.pdf|
qmlDZ2n0gv8J|The_rise_in_spending_among_Medicare_beneficiaries_the_role_of_chronic_disease_prevalence_and_changes_in_treatment_intensity|The rise in spending among Medicare beneficiaries: the role of chronic disease prevalence and changes in treatment intensity|http://www.healthaffairs.org/doi/abs/10.1377/hlthaff.25.w378|https://www.healthaffairs.org/doi/full/10.1377/hlthaff.25.w378|
84tD9B6J72QJ|A_Self_Sustainable_Approach_for_IoT_Services_Provisioning|A Self Sustainable Approach for IoT Services Provisioning|https://link.springer.com/chapter/10.1007/978-3-319-30957-6_4||
-GCcR7JkJaQJ|EFFECT_OF_IOT_IN_HEALTHCARE_INDUSTRY|EFFECT OF IOT IN HEALTHCARE INDUSTRY|http://aguijst.com/images/short_pdf/1512400263_Chaitanya_Velankar_12.pdf|http://aguijst.com/images/short_pdf/1512400263_Chaitanya_Velankar_12.pdf|
-WFemzgrusoJ|Evolving_Applications_for_Internet_of_Things|Evolving Applications for Internet of Things|http://csjournals.com/IJCSC/PDF7-2/27.%20Sachin.pdf|http://csjournals.com/IJCSC/PDF7-2/27.%20Sachin.pdf|
-aQWY8ff6C0J|New_inhaler_monitoring_technologies_what_they_do_and_how_they_are_used|New inhaler monitoring technologies: what they do and how they are used|https://ipacrs.org/assets/uploads/outputs/PaulColthorpe_SanteFe2017June.pdf|https://ipacrs.org/assets/uploads/outputs/PaulColthorpe_SanteFe2017June.pdf|
g2nBiUrqWzIJ|A_new_computing_environment_for_collective_privacy_protection_from_constrained_healthcare_devices_to_IoT_cloud_services|A new computing environment for collective privacy protection from constrained healthcare devices to IoT cloud services|https://link.springer.com/article/10.1007/s10586-017-1298-1||
ah1_qTkWgLgJ|IoT_and_Sensor_Networks_Security|IoT and Sensor Networks Security|https://www.sciencedirect.com/science/article/pii/B9780128113738000045||
sWHYW0omTnUJ|Entropy_extraction_from_bio_signals_in_healthcare_IoT|Entropy extraction from bio-signals in healthcare IoT|https://dl.acm.org/citation.cfm?id=2732213||
